id_postulante,Escuela,Apto,Puntaje
x3643780,ADMINISTRACION,NO,652.2
y4602520,ADMINISTRACION,NO,654.23
z4939219,ADMINISTRACION,NO,675.04
x0983443,ADMINISTRACION,NO,856.6
y0764865,ADMINISTRACION,NO,866.15
z2189638,ADMINISTRACION,NO,869.22
x7683290,ADMINISTRACION,NO,927.878
y5152947,ADMINISTRACION,NO,930.38
z5342410,ADMINISTRACION,NO,943.53
x2000390,ADMINISTRACION,NO,950.198
y0759021,ADMINISTRACION,NO,970.16
z1946537,ADMINISTRACION,NO,977.96
x4561096,ADMINISTRACION,NO,995.2
y3946276,ADMINISTRACION,NO,1003.87
z6370196,ADMINISTRACION,NO,1009.78
x0417405,ADMINISTRACION,NO,1012.18
y6656873,ADMINISTRACION,NO,1013.89
z5167548,ADMINISTRACION,NO,1025.27
x6908795,ADMINISTRACION,NO,1029.99
y0248683,ADMINISTRACION,NO,1048.72
z4568490,ADMINISTRACION,NO,1050.1
x3705406,ADMINISTRACION,NO,1059.44
y7687116,ADMINISTRACION,NO,1064.49
z1512398,ADMINISTRACION,NO,1065.34
x0065638,ADMINISTRACION,NO,1066.434
y0181756,ADMINISTRACION,NO,1070.29
z2907191,ADMINISTRACION,NO,1081.53
x1458605,ADMINISTRACION,NO,1086.03
y3743135,ADMINISTRACION,NO,1086.17
z4432933,ADMINISTRACION,NO,1099.42
x3325468,ADMINISTRACION,NO,1100.32
y3444973,ADMINISTRACION,NO,1100.85
z3818234,ADMINISTRACION,NO,1102.25
x1318271,ADMINISTRACION,NO,1121.554
y3744083,ADMINISTRACION,NO,1138.68
z3353751,ADMINISTRACION,NO,1163.39
x7104170,ADMINISTRACION,NO,1168.39
y5531641,ADMINISTRACION,NO,1175.91
z0850416,ADMINISTRACION,NO,1177.94
x0417528,ADMINISTRACION,NO,1185.97
y7281123,ADMINISTRACION,NO,1189.31
z7336438,ADMINISTRACION,NO,1197.98
x7811895,ADMINISTRACION,NO,1218.904
y4217678,ADMINISTRACION,NO,1220.34
z3644517,ADMINISTRACION,NO,1221.46
x1936325,ADMINISTRACION,NO,1222.53
y5253161,ADMINISTRACION,NO,1229.71
z6796691,ADMINISTRACION,NO,1239.29
x3578238,ADMINISTRACION,NO,1246.532
y3767574,ADMINISTRACION,NO,1252.22
z5386674,ADMINISTRACION,NO,1254.43
x0983696,ADMINISTRACION,NO,1271.28
y5502408,ADMINISTRACION,NO,1282.81
z3583297,ADMINISTRACION,NO,1304.88
x4868251,ADMINISTRACION,NO,1305.036
y3822240,ADMINISTRACION,NO,1306.9
z7025577,ADMINISTRACION,NO,1316.41
x3316011,ADMINISTRACION,NO,1319.67
y4365134,ADMINISTRACION,NO,1328.67
z6944671,ADMINISTRACION,NO,1330.17
x5884795,ADMINISTRACION,NO,1342.85
y5938839,ADMINISTRACION,NO,1343
z2232931,ADMINISTRACION,NO,1348.44
x8885779,ADMINISTRACION,NO,1349.13
y1520895,ADMINISTRACION,NO,1353.102
z0493041,ADMINISTRACION,NO,1372.93
x6840451,ADMINISTRACION,NO,1375.57
y3590251,ADMINISTRACION,NO,1381.43
z6950168,ADMINISTRACION,NO,1385.91
x5903438,ADMINISTRACION,NO,1387.35
y0246641,ADMINISTRACION,NO,1397.736
z1868329,ADMINISTRACION,NO,1402.26
x6274585,ADMINISTRACION,NO,1413.422
y4290754,ADMINISTRACION,NO,1423.15
z4466081,ADMINISTRACION,NO,1423.3
x3072252,ADMINISTRACION,NO,1428.04
y0417075,ADMINISTRACION,NO,1431.87
z1721242,ADMINISTRACION,NO,1432.03
x4888567,ADMINISTRACION,NO,1432.5
y3751724,ADMINISTRACION,NO,1439.22
z6946499,ADMINISTRACION,NO,1441.49
x5501385,ADMINISTRACION,NO,1445.234
y1905251,ADMINISTRACION,NO,1450.71
z7427306,ADMINISTRACION,NO,1455.45
x5251668,ADMINISTRACION,NO,1460.99
y3951134,ADMINISTRACION,NO,1466.5
z6693379,ADMINISTRACION,NO,1469.67
x3231120,ADMINISTRACION,NO,1475.13
y0403287,ADMINISTRACION,NO,1484.142
z0417253,ADMINISTRACION,NO,1487.85
x2047624,ADMINISTRACION,NO,1490.8
y3360555,ADMINISTRACION,NO,1504.98
z1439259,ADMINISTRACION,NO,1507.342
x0846821,ADMINISTRACION,NO,1510.884
y0983356,ADMINISTRACION,NO,1516.45
z0865242,ADMINISTRACION,NO,1517.6
x4966315,ADMINISTRACION,NO,1518.03
y1945300,ADMINISTRACION,NO,1524.776
z0850495,ADMINISTRACION,NO,1525.79
x6699461,ADMINISTRACION,NO,1526.93
y4319946,ADMINISTRACION,NO,1533.82
z5834326,ADMINISTRACION,NO,1536.96
x3762381,ADMINISTRACION,NO,1539.53
y5741048,ADMINISTRACION,NO,1542.47
z7667066,ADMINISTRACION,NO,1542.88
x0765117,ADMINISTRACION,NO,1544.85
y3810786,ADMINISTRACION,NO,1547.92
z6000602,ADMINISTRACION,NO,1548.102
x1644670,ADMINISTRACION,NO,1554.78
y0982908,ADMINISTRACION,NO,1556.32
z7477233,ADMINISTRACION,NO,1561.87
x5342067,ADMINISTRACION,NO,1565.884
y4220713,ADMINISTRACION,NO,1574.95
z6843280,ADMINISTRACION,NO,1578.03
x5487529,ADMINISTRACION,NO,1581.23
y0202262,ADMINISTRACION,NO,1582.97
z3353616,ADMINISTRACION,NO,1583.902
x0486465,ADMINISTRACION,NO,1585.44
y3303274,ADMINISTRACION,NO,1586.48
z3478551,ADMINISTRACION,NO,1596.95
x4155976,ADMINISTRACION,NO,1599.13
y6675230,ADMINISTRACION,NO,1607.12
z3266603,ADMINISTRACION,NO,1610.86
x1665014,ADMINISTRACION,NO,1614.38
y3651653,ADMINISTRACION,NO,1617.28
z3611552,ADMINISTRACION,NO,1624.15
x5339658,ADMINISTRACION,NO,1625.844
y0850468,ADMINISTRACION,NO,1628.69
z1935762,ADMINISTRACION,NO,1630.92
x0837032,ADMINISTRACION,NO,1637.62
y1461933,ADMINISTRACION,NO,1644.75
z1432431,ADMINISTRACION,NO,1646.63
x3623697,ADMINISTRACION,NO,1653.54
y3517177,ADMINISTRACION,NO,1653.86
z6009154,ADMINISTRACION,NO,1658.34
x2851350,ADMINISTRACION,NO,1663.14
y7018627,ADMINISTRACION,NO,1678.64
z6098186,ADMINISTRACION,NO,1695.58
x3361456,ADMINISTRACION,NO,1696.31
y5615450,ADMINISTRACION,NO,1696.84
z1497217,ADMINISTRACION,NO,1699.794
x6962410,ADMINISTRACION,NO,1702.33
y5942166,ADMINISTRACION,NO,1704.064
z3744562,ADMINISTRACION,NO,1704.93
x4175660,ADMINISTRACION,NO,1708.34
y5901565,ADMINISTRACION,NO,1710.176
z4947721,ADMINISTRACION,NO,1710.57
x3647925,ADMINISTRACION,NO,1715.596
y4287465,ADMINISTRACION,NO,1722.038
z3694283,ADMINISTRACION,NO,1725.42
x4176450,ADMINISTRACION,NO,1727.55
y1514774,ADMINISTRACION,NO,1729.23
z7258504,ADMINISTRACION,NO,1732.998
x4953163,ADMINISTRACION,NO,1745.3
y0417181,ADMINISTRACION,NO,1745.36
z5055639,ADMINISTRACION,NO,1746.188
x3312108,ADMINISTRACION,NO,1756.53
y2845858,ADMINISTRACION,NO,1760.09
z7135558,ADMINISTRACION,NO,1768.33
x0543542,ADMINISTRACION,NO,1769.96
y0932849,ADMINISTRACION,NO,1773.91
z3133915,ADMINISTRACION,NO,1776.45
x5094673,ADMINISTRACION,NO,1784.558
y6343790,ADMINISTRACION,NO,1785.18
z1488263,ADMINISTRACION,SI,1790.02
x2704762,ADMINISTRACION,NO,1816.19
y3092811,ADMINISTRACION,NO,1819.462
z0977161,ADMINISTRACION,SI,1825.12
x1726632,ADMINISTRACION,NO,1826.45
y4736478,ADMINISTRACION,NO,1828.27
z3130989,ADMINISTRACION,SI,1878.52
x3481119,ADMINISTRACION,SI,1880.76
y1548235,ADMINISTRACION,SI,1905.36
z1461926,ADMINISTRACION,SI,1920.14
x6869490,ADMINISTRACION,SI,1943.08
y0765157,ADMINISTRACION,SI,1945.08
z4178727,ADMINISTRACION,SI,1949.93
x1653090,ADMINISTRACION,SI,1970.24
y6481794,ADMINISTRACION,SI,1978.66
z0759118,ADMINISTRACION,SI,1997.19
x3712256,ADMINISTRACION,SI,2119.27
y5821128,ADMINISTRACION,SI,2131.436
z1081742,ADMINISTRACION,SI,2133.588
x3822255,ADMINISTRACION,SI,2151.42
y7564575,ADMINISTRACION,SI,2173.97
z1377527,ADMINISTRACION,SI,2206.272
x3517156,ADMINISTRACION,SI,2211.27
y6128259,ADMINISTRACION,SI,2286.658
z0866913,ADMINISTRACION,SI,2498.17
x1624263,ADMINISTRACION,SI,2614.978
y3477475,ANTROPOLOGIA,NO,633.77
z6932628,ANTROPOLOGIA,NO,708.402
x0323456,ANTROPOLOGIA,NO,942.38
y3639391,ANTROPOLOGIA,NO,1001.71
z1947151,ANTROPOLOGIA,NO,1034.36
x3386665,ANTROPOLOGIA,NO,1053.94
y6174304,ANTROPOLOGIA,NO,1115.12
z0068131,ANTROPOLOGIA,NO,1119.696
x3582426,ANTROPOLOGIA,NO,1176.13
y4685393,ANTROPOLOGIA,NO,1192.94
z6146250,ANTROPOLOGIA,NO,1195.59
x3974561,ANTROPOLOGIA,NO,1196.344
y5981839,ANTROPOLOGIA,NO,1222.03
z1221872,ANTROPOLOGIA,NO,1236.244
x1063221,ANTROPOLOGIA,NO,1290.43
y0758774,ANTROPOLOGIA,NO,1292.1
z6879143,ANTROPOLOGIA,NO,1298.85
x4059172,ANTROPOLOGIA,NO,1304.48
y0850724,ANTROPOLOGIA,NO,1310.05
z6909150,ANTROPOLOGIA,NO,1314.61
x2681465,ANTROPOLOGIA,NO,1358.97
y3743039,ANTROPOLOGIA,NO,1377.48
z5559338,ANTROPOLOGIA,NO,1387.24
x2080017,ANTROPOLOGIA,NO,1389.88
y1749501,ANTROPOLOGIA,NO,1423.75
z5501317,ANTROPOLOGIA,NO,1437.5
x0771370,ANTROPOLOGIA,NO,1449.156
y7330415,ANTROPOLOGIA,NO,1465.884
z0830335,ANTROPOLOGIA,NO,1474.84
x5400888,ANTROPOLOGIA,NO,1476.52
y6867388,ANTROPOLOGIA,NO,1478.89
z4276754,ANTROPOLOGIA,SI,1485.01
x5991739,ANTROPOLOGIA,SI,1488.79
y5490150,ANTROPOLOGIA,SI,1513.36
z4421824,ANTROPOLOGIA,SI,1518.44
x1689818,ANTROPOLOGIA,SI,1521.026
y1693155,ANTROPOLOGIA,SI,1551.922
z7013745,ANTROPOLOGIA,SI,1560.85
x4152600,ANTROPOLOGIA,SI,1565.33
y3942538,ANTROPOLOGIA,SI,1568.76
z0289979,ANTROPOLOGIA,SI,1571.5
x6174046,ANTROPOLOGIA,SI,1573.79
y1610857,ANTROPOLOGIA,SI,1586.608
z5094409,ANTROPOLOGIA,SI,1596.084
x6574794,ANTROPOLOGIA,SI,1621.33
y0286637,ANTROPOLOGIA,SI,1624.64
z4808546,ANTROPOLOGIA,SI,1662.49
x4424913,ANTROPOLOGIA,SI,1740.254
y0067742,ANTROPOLOGIA,SI,1793.66
z3735438,ANTROPOLOGIA,SI,1835.888
x0753531,ANTROPOLOGIA,SI,1925.904
y3215603,ANTROPOLOGIA,SI,1939.734
z5750555,ANTROPOLOGIA,SI,2132.43
x5243302,ARQUITECTURA,NO,540.19
y0174769,ARQUITECTURA,NO,681.4
z3635578,ARQUITECTURA,NO,709.35
x6194667,ARQUITECTURA,NO,724.608
y5694632,ARQUITECTURA,NO,782.07
z0066403,ARQUITECTURA,NO,812.75
x2248231,ARQUITECTURA,NO,847.63
y3362767,ARQUITECTURA,NO,858.104
z0983572,ARQUITECTURA,NO,886.324
x6387888,ARQUITECTURA,NO,899.266
y5981169,ARQUITECTURA,NO,911.68
z6167645,ARQUITECTURA,NO,933.732
x5545177,ARQUITECTURA,NO,955.05
y3523487,ARQUITECTURA,NO,965.678
z0490358,ARQUITECTURA,NO,967.02
x5250817,ARQUITECTURA,NO,987.75
y4467078,ARQUITECTURA,NO,1043.38
z4178504,ARQUITECTURA,NO,1045.868
x7671618,ARQUITECTURA,NO,1051.572
y3521513,ARQUITECTURA,NO,1056
z3714488,ARQUITECTURA,NO,1089.806
x3647280,ARQUITECTURA,NO,1103.31
y3428844,ARQUITECTURA,NO,1111.218
z1709877,ARQUITECTURA,NO,1112.306
x3963689,ARQUITECTURA,NO,1114.94
y3760171,ARQUITECTURA,NO,1131.73
z4600991,ARQUITECTURA,NO,1135.14
x5327904,ARQUITECTURA,NO,1146.52
y1824405,ARQUITECTURA,NO,1150.18
z1000668,ARQUITECTURA,NO,1157.02
x3901388,ARQUITECTURA,NO,1157.612
y5523051,ARQUITECTURA,NO,1161.12
z3059156,ARQUITECTURA,NO,1168.474
x5918044,ARQUITECTURA,NO,1177.964
y5464329,ARQUITECTURA,NO,1179.36
z6882344,ARQUITECTURA,NO,1184.11
x6191166,ARQUITECTURA,NO,1190.364
y3591186,ARQUITECTURA,NO,1191.298
z3215364,ARQUITECTURA,NO,1195.63
x4497268,ARQUITECTURA,NO,1196.478
y3744490,ARQUITECTURA,NO,1197.03
z6600069,ARQUITECTURA,NO,1197.13
x7095724,ARQUITECTURA,NO,1205.446
y6310777,ARQUITECTURA,NO,1210.13
z2015844,ARQUITECTURA,NO,1212.79
x4640855,ARQUITECTURA,NO,1216.204
y1868487,ARQUITECTURA,NO,1217.822
z0764595,ARQUITECTURA,NO,1230.51
x2152755,ARQUITECTURA,NO,1235.18
y0983667,ARQUITECTURA,NO,1239.25
z4938625,ARQUITECTURA,NO,1248.87
x0225338,ARQUITECTURA,NO,1249.32
y1456131,ARQUITECTURA,NO,1251.26
z4398937,ARQUITECTURA,NO,1262.09
x5564970,ARQUITECTURA,NO,1262.9
y6620343,ARQUITECTURA,NO,1264.27
z5273756,ARQUITECTURA,NO,1266.14
x1938689,ARQUITECTURA,NO,1284.968
y5342382,ARQUITECTURA,NO,1296.996
z0759258,ARQUITECTURA,NO,1300
x5231550,ARQUITECTURA,NO,1302.49
y4421822,ARQUITECTURA,NO,1313.25
z3538036,ARQUITECTURA,NO,1319.004
x8718095,ARQUITECTURA,NO,1320.25
y3895251,ARQUITECTURA,NO,1321.696
z0261950,ARQUITECTURA,NO,1322.406
x3290875,ARQUITECTURA,NO,1333.544
y4802624,ARQUITECTURA,NO,1343.32
z5945518,ARQUITECTURA,NO,1348.05
x6695438,ARQUITECTURA,NO,1352.366
y6040038,ARQUITECTURA,NO,1352.49
z0182001,ARQUITECTURA,NO,1355.3
x2308578,ARQUITECTURA,NO,1357.19
y4633221,ARQUITECTURA,NO,1358.44
z9706931,ARQUITECTURA,NO,1360.86
x5101980,ARQUITECTURA,NO,1363.09
y1460228,ARQUITECTURA,NO,1364.95
z1528548,ARQUITECTURA,NO,1369.292
x4633198,ARQUITECTURA,NO,1371.74
y4288966,ARQUITECTURA,NO,1380.322
z7916482,ARQUITECTURA,NO,1388.27
x2279516,ARQUITECTURA,NO,1388.29
y4057841,ARQUITECTURA,NO,1390.774
z0732714,ARQUITECTURA,NO,1391.97
x0983260,ARQUITECTURA,NO,1394.01
y4583519,ARQUITECTURA,NO,1398.002
z6068650,ARQUITECTURA,NO,1398.25
x5527231,ARQUITECTURA,NO,1402.55
y1709592,ARQUITECTURA,NO,1410.41
z1452990,ARQUITECTURA,NO,1411.31
x0759273,ARQUITECTURA,NO,1411.67
y2672409,ARQUITECTURA,NO,1413.62
z0759299,ARQUITECTURA,NO,1415.71
x5342420,ARQUITECTURA,NO,1419.29
y3993191,ARQUITECTURA,NO,1419.736
z5814220,ARQUITECTURA,NO,1419.848
x1063213,ARQUITECTURA,NO,1422.57
y4451768,ARQUITECTURA,NO,1422.8
z3762492,ARQUITECTURA,NO,1424.1
x3886729,ARQUITECTURA,NO,1424.89
y0732807,ARQUITECTURA,NO,1433.368
z3452979,ARQUITECTURA,NO,1433.54
x3736548,ARQUITECTURA,NO,1437.31
y5238612,ARQUITECTURA,NO,1445.71
z0068003,ARQUITECTURA,NO,1450.47
x6292358,ARQUITECTURA,NO,1455.26
y7170827,ARQUITECTURA,NO,1457.68
z1726637,ARQUITECTURA,NO,1459.308
x0850662,ARQUITECTURA,NO,1462.894
y6929859,ARQUITECTURA,NO,1463.67
z3267801,ARQUITECTURA,NO,1464.86
x1433558,ARQUITECTURA,NO,1466.49
y6432930,ARQUITECTURA,NO,1466.5
z3252433,ARQUITECTURA,NO,1470.51
x5025554,ARQUITECTURA,NO,1474.65
y4150320,ARQUITECTURA,NO,1477.198
z0467450,ARQUITECTURA,NO,1481.76
x4356979,ARQUITECTURA,NO,1484.81
y0067359,ARQUITECTURA,NO,1486.3
z1193520,ARQUITECTURA,NO,1488.24
x7565734,ARQUITECTURA,NO,1488.39
y3712240,ARQUITECTURA,NO,1488.68
z0066417,ARQUITECTURA,NO,1491.218
x5741047,ARQUITECTURA,NO,1496.32
y3638355,ARQUITECTURA,NO,1496.35
z5800425,ARQUITECTURA,NO,1497.616
x4762098,ARQUITECTURA,NO,1498.24
y1440540,ARQUITECTURA,NO,1503.966
z3744549,ARQUITECTURA,NO,1516.866
x3056849,ARQUITECTURA,NO,1517.582
y1644742,ARQUITECTURA,NO,1519.55
z1935672,ARQUITECTURA,NO,1526.23
x3640554,ARQUITECTURA,NO,1526.48
y5855508,ARQUITECTURA,NO,1527.03
z6091176,ARQUITECTURA,NO,1530.12
x3532733,ARQUITECTURA,NO,1531.41
y0758882,ARQUITECTURA,NO,1535.25
z5400684,ARQUITECTURA,NO,1536.984
x6647803,ARQUITECTURA,NO,1543.14
y0765488,ARQUITECTURA,NO,1543.868
z3119413,ARQUITECTURA,NO,1544.81
x0764620,ARQUITECTURA,NO,1545.47
y0182012,ARQUITECTURA,NO,1553.9
z1646074,ARQUITECTURA,NO,1564.062
x0850244,ARQUITECTURA,NO,1565.966
y0758741,ARQUITECTURA,NO,1566.096
z2028008,ARQUITECTURA,NO,1567.214
x1849276,ARQUITECTURA,NO,1567.98
y6689389,ARQUITECTURA,NO,1569.97
z6929832,ARQUITECTURA,NO,1570.18
x0836881,ARQUITECTURA,NO,1573.15
y5937461,ARQUITECTURA,NO,1573.324
z0176521,ARQUITECTURA,NO,1574.41
x0068129,ARQUITECTURA,NO,1576.09
y0732673,ARQUITECTURA,NO,1581.6
z5022146,ARQUITECTURA,NO,1582.99
x0068322,ARQUITECTURA,NO,1582.994
y4571797,ARQUITECTURA,NO,1584.82
z2724853,ARQUITECTURA,NO,1589.224
x5783114,ARQUITECTURA,NO,1590.37
y3965040,ARQUITECTURA,NO,1595.572
z5551412,ARQUITECTURA,NO,1597.44
x4224565,ARQUITECTURA,NO,1603.138
y5571348,ARQUITECTURA,NO,1604.76
z3741878,ARQUITECTURA,NO,1610.62
x4597537,ARQUITECTURA,NO,1612.216
y3307119,ARQUITECTURA,NO,1614.8
z0982949,ARQUITECTURA,NO,1618.262
x4402717,ARQUITECTURA,NO,1618.54
y2937555,ARQUITECTURA,NO,1619.13
z1958420,ARQUITECTURA,NO,1622.886
x2226499,ARQUITECTURA,NO,1636.09
y5525640,ARQUITECTURA,NO,1643.02
z4802302,ARQUITECTURA,NO,1644.55
x0850119,ARQUITECTURA,NO,1644.99
y5227568,ARQUITECTURA,NO,1653.7
z5832930,ARQUITECTURA,NO,1656.2
x0759094,ARQUITECTURA,NO,1656.24
y0764645,ARQUITECTURA,NO,1659.858
z4583523,ARQUITECTURA,NO,1660.74
x0609857,ARQUITECTURA,NO,1661.43
y0983048,ARQUITECTURA,NO,1663.88
z5153695,ARQUITECTURA,NO,1664.87
x3762428,ARQUITECTURA,NO,1665.17
y1254241,ARQUITECTURA,NO,1666.06
z5282791,ARQUITECTURA,NO,1670.11
x7415915,ARQUITECTURA,NO,1670.26
y3215607,ARQUITECTURA,NO,1676.156
z3355836,ARQUITECTURA,NO,1676.73
x6008261,ARQUITECTURA,NO,1677.376
y2627866,ARQUITECTURA,NO,1680.51
z7500158,ARQUITECTURA,NO,1685.89
x5850001,ARQUITECTURA,NO,1686.298
y0069420,ARQUITECTURA,NO,1686.78
z2262876,ARQUITECTURA,NO,1687.386
x6863064,ARQUITECTURA,NO,1689.07
y0909038,ARQUITECTURA,NO,1699.64
z6285951,ARQUITECTURA,NO,1701.32
x0984459,ARQUITECTURA,NO,1703.75
y6008618,ARQUITECTURA,NO,1706.05
z4348701,ARQUITECTURA,NO,1719.6
x6874146,ARQUITECTURA,NO,1731.63
y5277128,ARQUITECTURA,NO,1732.87
z3884169,ARQUITECTURA,NO,1741.42
x2271225,ARQUITECTURA,NO,1755.47
y0910995,ARQUITECTURA,NO,1807.46
z4932169,ARQUITECTURA,NO,1817.14
x4633316,ARQUITECTURA,NO,1826.49
y2948514,ARQUITECTURA,NO,1827.808
z3774014,ARQUITECTURA,NO,1881.65
x3038050,ARQUITECTURA,NO,1885.54
y2814944,ARQUITECTURA,NO,1885.88
z1544799,ARQUITECTURA,NO,1896.544
x5532747,ARQUITECTURA,NO,1900.09
y2002218,ARQUITECTURA,SI,1907.84
z1316132,ARQUITECTURA,SI,1916.61
x6637905,ARQUITECTURA,SI,1933.85
y4365157,ARQUITECTURA,SI,1940.02
z3744122,ARQUITECTURA,SI,1971.89
x0758764,ARQUITECTURA,SI,1982.08
y3591006,ARQUITECTURA,SI,1987.05
z5266084,ARQUITECTURA,SI,1987.48
x4405919,ARQUITECTURA,SI,1990.96
y4762114,ARQUITECTURA,SI,2023.22
z0535488,ARQUITECTURA,SI,2057.09
x3818472,ARQUITECTURA,SI,2064.26
y2672415,ARQUITECTURA,SI,2081.628
z1784003,ARQUITECTURA,SI,2147.076
x3306989,ARQUITECTURA,SI,2156.55
y4126632,ARQUITECTURA,SI,2157.31
z5806257,ARQUITECTURA,SI,2168.96
x0983044,ARQUITECTURA,SI,2186.45
y3513637,ARQUITECTURA,SI,2214.71
z4581317,ARQUITECTURA,SI,2229.17
x2241212,ARQUITECTURA,SI,2257.27
y5894212,ARQUITECTURA,SI,2524.07
z5863791,BIOLOGIA,NO,730.532
x7047556,BIOLOGIA,NO,914.33
y0178550,BIOLOGIA,NO,943.3
z4348058,BIOLOGIA,NO,1004.15
x0983197,BIOLOGIA,NO,1027.92
y4838325,BIOLOGIA,NO,1075.686
z3697320,BIOLOGIA,NO,1310.98
x2513979,BIOLOGIA,NO,1323.01
y3642803,BIOLOGIA,NO,1332.21
z0758651,BIOLOGIA,NO,1345.556
x0850273,BIOLOGIA,NO,1382.19
y1348873,BIOLOGIA,NO,1405.83
z3266806,BIOLOGIA,NO,1439.5
x8113684,BIOLOGIA,NO,1439.76
y5548214,BIOLOGIA,SI,1455.52
z1552633,BIOLOGIA,SI,1486.56
x1824470,BIOLOGIA,SI,1505.7
y5395479,BIOLOGIA,SI,1577.312
z7041383,BIOLOGIA,SI,1593.002
x2479745,BIOLOGIA,SI,1634.43
y3821151,BIOLOGIA,SI,1683.696
z6033014,BIOLOGIA,SI,1758.66
x1101460,BIOLOGIA,SI,1777.01
y3462931,BIOLOGIA,SI,1811.642
z7570926,BIOLOGIA,NO,610.43
x5706551,BIOLOGIA,NO,682.21
y3662223,BIOLOGIA,NO,821.47
z5329566,BIOLOGIA,NO,832.248
x0417345,BIOLOGIA,NO,860.93
y6665052,BIOLOGIA,NO,868.18
z0067118,BIOLOGIA,NO,933.26
x2681489,BIOLOGIA,NO,954.9
y5092627,BIOLOGIA,NO,991.82
z0983661,BIOLOGIA,NO,995.994
x2175060,BIOLOGIA,NO,1045.17
y3450802,BIOLOGIA,NO,1056.77
z6134981,BIOLOGIA,NO,1069.746
x1477963,BIOLOGIA,NO,1114.16
y2119444,BIOLOGIA,NO,1142.42
z3647479,BIOLOGIA,NO,1168.25
x4878982,BIOLOGIA,NO,1175.31
y0857810,BIOLOGIA,NO,1189.92
z4575640,BIOLOGIA,NO,1202.88
x5735816,BIOLOGIA,NO,1213.35
y6700015,BIOLOGIA,NO,1223.56
z5384444,BIOLOGIA,NO,1249.89
x6065952,BIOLOGIA,NO,1262.586
y6519116,BIOLOGIA,NO,1274.85
z0759105,BIOLOGIA,NO,1284.54
x4639544,BIOLOGIA,NO,1324.27
y7014374,BIOLOGIA,NO,1366.96
z5517690,BIOLOGIA,NO,1369.44
x1521009,BIOLOGIA,NO,1372.59
y3380815,BIOLOGIA,NO,1377.51
z2628513,BIOLOGIA,NO,1380.686
x5475633,BIOLOGIA,NO,1403.04
y0064061,BIOLOGIA,NO,1407.99
z3772989,BIOLOGIA,NO,1409.83
x1704463,BIOLOGIA,NO,1411.72
y5218903,BIOLOGIA,NO,1412.694
z6183680,BIOLOGIA,NO,1416.28
x2152759,BIOLOGIA,NO,1418.81
y3753761,BIOLOGIA,NO,1423.75
z5520734,BIOLOGIA,NO,1423.8
x0850485,BIOLOGIA,NO,1457.62
y1991606,BIOLOGIA,NO,1459.81
z3822241,BIOLOGIA,NO,1480.114
x6075357,BIOLOGIA,NO,1489.79
y4468007,BIOLOGIA,NO,1506.8
z0945380,BIOLOGIA,NO,1533.56
x0998176,BIOLOGIA,NO,1536.93
y3663778,BIOLOGIA,NO,1540.37
z4118355,BIOLOGIA,NO,1542.81
x4121516,BIOLOGIA,NO,1556.558
y6203984,BIOLOGIA,NO,1567.51
z3820207,BIOLOGIA,NO,1577.74
x0982982,BIOLOGIA,NO,1578.418
y0512032,BIOLOGIA,NO,1616.11
z3263231,BIOLOGIA,NO,1617.218
x1653997,BIOLOGIA,NO,1633.42
y6739337,BIOLOGIA,NO,1640.052
z0983161,BIOLOGIA,NO,1658.248
x4289186,BIOLOGIA,NO,1663.592
y0221254,BIOLOGIA,NO,1668.5
z3311210,BIOLOGIA,NO,1699.89
x2535876,BIOLOGIA,NO,1704.38
y0758610,BIOLOGIA,NO,1730.47
z6075803,BIOLOGIA,NO,1754.41
x6906149,BIOLOGIA,NO,1803.35
y3804871,BIOLOGIA,NO,1836.63
z5663672,BIOLOGIA,NO,1869.78
x4802502,BIOLOGIA,NO,1875.528
y5690573,BIOLOGIA,NO,1911.412
z5572133,BIOLOGIA,NO,1915.25
x0142877,BIOLOGIA,NO,1917.4
y1601813,BIOLOGIA,NO,1928.12
z6916028,BIOLOGIA,NO,1949.72
x2870885,BIOLOGIA,NO,1962.52
y6334036,BIOLOGIA,NO,1970.16
z6130366,BIOLOGIA,NO,2034.28
x6598922,BIOLOGIA,SI,2065.07
y3649667,BIOLOGIA,SI,2065.8
z4348207,BIOLOGIA,SI,2083.05
x5848584,BIOLOGIA,SI,2111.32
y4086028,BIOLOGIA,SI,2152.308
z2495324,BIOLOGIA,SI,2169.34
x7660378,BIOLOGIA,SI,2183.7
y2745469,BIOLOGIA,SI,2189.53
z5348803,BIOLOGIA,SI,2538.09
x0449800,BIOLOGIA,SI,2764.12
y8970112,BIOLOGIA,NO,623.76
z5567679,BIOLOGIA,NO,786.72
x5396851,BIOLOGIA,NO,801.62
y0732805,BIOLOGIA,SI,828.22
z6630972,BIOLOGIA,SI,978.78
x5395673,BIOLOGIA,SI,992.99
y5828164,BIOLOGIA,SI,1004.68
z0542739,BIOLOGIA,SI,1052.87
x7676463,BIOLOGIA,SI,1068.04
y0849407,BIOLOGIA,SI,1093.61
z0417675,BIOLOGIA,SI,1220.28
x0982994,BIOLOGIA,SI,1240.19
y2367480,BIOLOGIA,SI,1600.72
y0069210,CIENCIAS,NO,700.34
z3477199,CIENCIAS,NO,1132.847
x1608452,CIENCIAS,NO,1047.321
y6840065,CIENCIAS,NO,849.723
z3590256,CIENCIAS,NO,773.580
x6189111,CIENCIAS,NO,1325.401
y0501289,CIENCIAS,NO,1178.911
z4357466,CIENCIAS,NO,1480.230
x2946000,CIENCIAS,NO,1400.328
y0077113,CIENCIAS,NO,1497.125
